0.000000,0.515625,0.468750,0.500000
10.000000,0.515625,0.468750,0.500000
20.000000,0.515625,0.468750,0.500000
30.000000,0.528125,0.481250,0.500000
40.000000,0.531250,0.484375,0.500000
50.000000,0.545312,0.484375,0.485938
60.000000,0.546875,0.484375,0.484375
70.000000,0.546875,0.500000,0.484375
80.000000,0.546875,0.500000,0.484375
90.000000,0.548438,0.500000,0.484375
100.000000,0.562500,0.500000,0.484375
110.000000,0.560937,0.501563,0.482812
120.000000,0.548611,0.515625,0.468750
130.000000,0.562500,0.515625,0.465625
140.000000,0.562500,0.515625,0.453125
150.000000,0.562500,0.515625,0.453125
160.000000,0.562500,0.515625,0.448437
170.000000,0.562500,0.515625,0.437500
180.000000,0.568750,0.515625,0.431250
190.000000,0.584375,0.515625,0.428125
200.000000,0.600000,0.521875,0.431250
210.000000,0.609375,0.538194,0.414931
220.000000,0.601562,0.546875,0.406250
230.000000,0.593750,0.546875,0.406250
240.000000,0.593750,0.546875,0.397569
250.000000,0.603125,0.546875,0.390625
260.000000,0.609375,0.546875,0.380208
270.000000,0.620313,0.546875,0.364063
280.000000,0.614062,0.546875,0.359375
290.000000,0.609375,0.546875,0.359375
300.000000,0.609375,0.546875,0.346875
310.000000,0.609375,0.571875,0.343750
320.000000,0.621875,0.590625,0.343750
330.000000,0.625000,0.607639,0.343750
340.000000,0.625000,0.609375,0.329688
350.000000,0.610938,0.609375,0.328125
360.000000,0.609375,0.593750,0.328125
370.000000,0.609375,0.593750,0.343750
380.000000,0.610938,0.578125,0.326562
390.000000,0.625000,0.578125,0.312500
400.000000,0.626563,0.579688,0.310937
410.000000,0.640625,0.593750,0.296875
420.000000,0.637500,0.596875,0.293750
430.000000,0.621875,0.609375,0.281250
440.000000,0.609375,0.612847,0.281250
450.000000,0.614062,0.625000,0.281250
460.000000,0.625000,0.619792,0.281250
470.000000,0.631250,0.609375,0.281250
480.000000,0.634375,0.609375,0.281250
490.000000,0.631944,0.609375,0.281250
