0.000000,-0.828125,-0.546875,0.109375
10.000000,-0.828125,-0.546875,0.109375
20.000000,-0.828125,-0.546875,0.109375
30.000000,-0.828125,-0.546875,0.109375
40.000000,-0.828125,-0.531250,0.109375
50.000000,-0.828125,-0.546875,0.109375
60.000000,-0.828125,-0.546875,0.109375
70.000000,-0.828125,-0.546875,0.111111
80.000000,-0.831250,-0.546875,0.121875
90.000000,-0.843750,-0.546875,0.109375
100.000000,-0.843750,-0.546875,0.109375
110.000000,-0.843750,-0.546875,0.109375
120.000000,-0.843750,-0.546875,0.109375
130.000000,-0.843750,-0.546875,0.109375
140.000000,-0.843750,-0.546875,0.109375
150.000000,-0.843750,-0.546875,0.109375
160.000000,-0.843750,-0.540625,0.109375
170.000000,-0.836806,-0.538194,0.109375
180.000000,-0.828125,-0.546875,0.109375
190.000000,-0.828125,-0.539062,0.109375
200.000000,-0.828125,-0.539931,0.109375
210.000000,-0.828125,-0.546875,0.109375
220.000000,-0.828125,-0.546875,0.119792
230.000000,-0.828125,-0.546875,0.114062
240.000000,-0.828125,-0.546875,0.109375
250.000000,-0.828125,-0.534722,0.109375
260.000000,-0.828125,-0.531250,0.109375
270.000000,-0.840625,-0.531250,0.109375
280.000000,-0.843750,-0.545139,0.109375
290.000000,-0.843750,-0.546875,0.109375
300.000000,-0.843750,-0.546875,0.109375
310.000000,-0.843750,-0.546875,0.109375
320.000000,-0.843750,-0.546875,0.109375
330.000000,-0.843750,-0.546875,0.109375
340.000000,-0.843750,-0.546875,0.109375
350.000000,-0.842187,-0.546875,0.109375
360.000000,-0.828125,-0.546875,0.109375
370.000000,-0.828125,-0.546875,0.109375
380.000000,-0.828125,-0.546875,0.109375
390.000000,-0.828125,-0.546875,0.109375
400.000000,-0.828125,-0.546875,0.109375
410.000000,-0.828125,-0.546875,0.109375
420.000000,-0.828125,-0.546875,0.109375
430.000000,-0.828125,-0.546875,0.115625
440.000000,-0.834375,-0.540625,0.118750
450.000000,-0.837500,-0.531250,0.109375
460.000000,-0.835069,-0.538194,0.109375
470.000000,-0.843750,-0.546875,0.109375
480.000000,-0.843750,-0.546875,0.109375
490.000000,-0.843750,-0.546875,0.109375
500.000000,-0.843750,-0.546875,0.109375
510.000000,-0.843750,-0.546875,0.109375
520.000000,-0.843750,-0.536458,0.109375
530.000000,-0.843750,-0.542188,0.109375
540.000000,-0.831597,-0.534722,0.109375
550.000000,-0.828125,-0.543750,0.121875
560.000000,-0.828125,-0.546875,0.112500
570.000000,-0.828125,-0.532986,0.109375
580.000000,-0.828125,-0.545312,0.109375
590.000000,-0.828125,-0.546875,0.123438
600.000000,-0.828125,-0.546875,0.110937
610.000000,-0.828125,-0.546875,0.109375
620.000000,-0.828125,-0.546875,0.125000
630.000000,-0.828125,-0.546875,0.125000
640.000000,-0.829688,-0.546875,0.109375
650.000000,-0.842187,-0.546875,0.109375
660.000000,-0.829861,-0.546875,0.107639
670.000000,-0.843750,-0.546875,0.096875
680.000000,-0.840625,-0.546875,0.109375
690.000000,-0.828125,-0.543403,0.109375
700.000000,-0.832812,-0.531250,0.109375
710.000000,-0.843750,-0.531250,0.109375
720.000000,-0.843750,-0.537500,0.109375
730.000000,-0.837500,-0.546875,0.109375
740.000000,-0.828125,-0.546875,0.109375
750.000000,-0.828125,-0.546875,0.109375
760.000000,-0.828125,-0.539062,0.117188
770.000000,-0.828125,-0.539062,0.117188
780.000000,-0.828125,-0.546875,0.109375
790.000000,-0.828125,-0.546875,0.109375
800.000000,-0.828125,-0.546875,0.109375
810.000000,-0.838542,-0.536458,0.119792
820.000000,-0.832812,-0.531250,0.125000
830.000000,-0.828125,-0.531250,0.114062
840.000000,-0.828125,-0.543403,0.109375
850.000000,-0.840625,-0.546875,0.109375
860.000000,-0.843750,-0.546875,0.109375
870.000000,-0.843750,-0.546875,0.109375
880.000000,-0.843750,-0.546875,0.109375
890.000000,-0.859375,-0.546875,0.109375
900.000000,-0.859375,-0.546875,0.093750
910.000000,-0.859375,-0.531250,0.109375
920.000000,-0.859375,-0.531250,0.109375
930.000000,-0.873437,-0.546875,0.110937
940.000000,-0.859375,-0.546875,0.125000
950.000000,-0.859375,-0.545139,0.125000
960.000000,-0.856250,-0.531250,0.121875
970.000000,-0.843750,-0.531250,0.109375
980.000000,-0.843750,-0.534375,0.109375
990.000000,-0.843750,-0.543403,0.105903
1000.000000,-0.848437,-0.535937,0.093750
1010.000000,-0.859375,-0.546875,0.089063
1020.000000,-0.864062,-0.546875,0.078125
1030.000000,-0.875000,-0.552083,0.078125
1040.000000,-0.875000,-0.562500,0.084375
1050.000000,-0.875000,-0.562500,0.093750
1060.000000,-0.875000,-0.562500,0.100000
1070.000000,-0.875000,-0.555556,0.109375
1080.000000,-0.867188,-0.546875,0.109375
1090.000000,-0.859375,-0.539062,0.109375
1100.000000,-0.850694,-0.531250,0.118056
1110.000000,-0.834375,-0.521875,0.125000
1120.000000,-0.828125,-0.515625,0.125000
1130.000000,-0.828125,-0.525000,0.115625
1140.000000,-0.828125,-0.531250,0.098958
1150.000000,-0.828125,-0.542188,0.071875
1160.000000,-0.817187,-0.546875,0.051562
1170.000000,-0.812500,-0.557813,0.035937
1180.000000,-0.812500,-0.562500,0.031250
1190.000000,-0.812500,-0.562500,0.031250
1200.000000,-0.812500,-0.562500,0.043750
1210.000000,-0.812500,-0.562500,0.046875
1220.000000,-0.825000,-0.575000,0.046875
1230.000000,-0.828125,-0.578125,0.060764
1240.000000,-0.842187,-0.592187,0.090625
1250.000000,-0.829688,-0.593750,0.107813
1260.000000,-0.828125,-0.593750,0.109375
1270.000000,-0.812500,-0.593750,0.109375
1280.000000,-0.812500,-0.593750,0.093750
1290.000000,-0.812500,-0.578125,0.109375
1300.000000,-0.812500,-0.578125,0.125000
1310.000000,-0.812500,-0.576562,0.125000
1320.000000,-0.810937,-0.562500,0.125000
1330.000000,-0.796875,-0.560764,0.125000
1340.000000,-0.796875,-0.546875,0.128125
1350.000000,-0.793750,-0.543750,0.143750
1360.000000,-0.778125,-0.531250,0.159375
1370.000000,-0.765625,-0.531250,0.175347
1380.000000,-0.765625,-0.531250,0.187500
1390.000000,-0.760938,-0.531250,0.192188
1400.000000,-0.754687,-0.531250,0.207813
1410.000000,-0.765625,-0.541667,0.218750
1420.000000,-0.759375,-0.568750,0.225000
1430.000000,-0.750000,-0.578125,0.234375
1440.000000,-0.750000,-0.578125,0.234375
1450.000000,-0.743750,-0.578125,0.234375
1460.000000,-0.734375,-0.578125,0.234375
1470.000000,-0.734375,-0.578125,0.234375
1480.000000,-0.742188,-0.578125,0.234375
1490.000000,-0.750000,-0.578125,0.234375
1500.000000,-0.758681,-0.578125,0.243056
1510.000000,-0.765625,-0.578125,0.240625
1520.000000,-0.775000,-0.578125,0.225000
1530.000000,-0.781250,-0.578125,0.218750
1540.000000,-0.791667,-0.578125,0.218750
1550.000000,-0.796875,-0.578125,0.218750
1560.000000,-0.785937,-0.589063,0.218750
1570.000000,-0.793403,-0.581597,0.218750
1580.000000,-0.796875,-0.578125,0.206250
1590.000000,-0.796875,-0.578125,0.203125
1600.000000,-0.796875,-0.590625,0.203125
1610.000000,-0.810764,-0.593750,0.217014
1620.000000,-0.826562,-0.593750,0.218750
1630.000000,-0.842187,-0.593750,0.232813
1640.000000,-0.871875,-0.593750,0.248438
1650.000000,-0.875000,-0.578125,0.234375
1660.000000,-0.859375,-0.562500,0.234375
1670.000000,-0.843750,-0.546875,0.218750
1680.000000,-0.812500,-0.546875,0.218750
1690.000000,-0.796875,-0.531250,0.218750
1700.000000,-0.779687,-0.531250,0.217188
1710.000000,-0.765625,-0.532813,0.203125
1720.000000,-0.765625,-0.546875,0.201563
1730.000000,-0.765625,-0.548611,0.187500
1740.000000,-0.765625,-0.568750,0.184375
1750.000000,-0.768750,-0.596875,0.175000
1760.000000,-0.784722,-0.609375,0.197917
1770.000000,-0.801562,-0.609375,0.239063
1780.000000,-0.812500,-0.604688,0.254688
1790.000000,-0.817187,-0.593750,0.270313
1800.000000,-0.822917,-0.598958,0.286458
1810.000000,-0.806250,-0.609375,0.303125
1820.000000,-0.790625,-0.609375,0.318750
1830.000000,-0.775000,-0.603125,0.334375
1840.000000,-0.758681,-0.579861,0.343750
1850.000000,-0.750000,-0.554688,0.359375
1860.000000,-0.757812,-0.531250,0.375000
1870.000000,-0.765625,-0.507812,0.375000
1880.000000,-0.774306,-0.491319,0.357639
1890.000000,-0.790625,-0.484375,0.315625
1900.000000,-0.806250,-0.493750,0.268750
1910.000000,-0.812500,-0.490625,0.221875
1920.000000,-0.812500,-0.473958,0.192708
1930.000000,-0.823438,-0.490625,0.176563
1940.000000,-0.850000,-0.554688,0.171875
1950.000000,-0.848437,-0.567187,0.171875
1960.000000,-0.832812,-0.551562,0.171875
1970.000000,-0.828125,-0.534722,0.196181
1980.000000,-0.815625,-0.506250,0.203125
1990.000000,-0.812500,-0.475000,0.203125
2000.000000,-0.812500,-0.443750,0.178125
2010.000000,-0.826389,-0.395833,0.171875
2020.000000,-0.814063,-0.348438,0.157812
2030.000000,-0.812500,-0.329688,0.142187
2040.000000,-0.781250,-0.312500,0.125000
2050.000000,-0.765625,-0.296875,0.109375
2060.000000,-0.781250,-0.296875,0.109375
2070.000000,-0.781250,-0.375000,0.109375
2080.000000,-0.787500,-0.642188,0.110937
2090.000000,-0.704688,-0.939063,0.137500
2100.000000,-0.737500,-0.917188,0.250000
2110.000000,-0.918403,-0.579861,0.237847
2120.000000,-1.006250,-0.484375,0.125000
2130.000000,-0.959375,-0.559375,0.059375
2140.000000,-0.918403,-0.612847,0.046875
2150.000000,-0.906250,-0.625000,0.056250
2160.000000,-0.910937,-0.620313,0.087500
2170.000000,-0.911458,-0.604167,0.109375
2180.000000,-0.884375,-0.581250,0.090625
2190.000000,-0.868750,-0.556250,0.062500
2200.000000,-0.852431,-0.546875,0.055556
2210.000000,-0.835938,-0.554688,0.062500
2220.000000,-0.820312,-0.570312,0.085938
2230.000000,-0.812500,-0.578125,0.119792
2240.000000,-0.803125,-0.578125,0.140625
2250.000000,-0.796875,-0.578125,0.150000
2260.000000,-0.796875,-0.578125,0.135417
2270.000000,-0.807813,-0.567187,0.092188
2280.000000,-0.812500,-0.551562,0.045312
2290.000000,-0.812500,-0.534722,0.006944
2300.000000,-0.812500,-0.518750,0.000000
2310.000000,-0.825000,-0.528125,0.000000
2320.000000,-0.828125,-0.559028,0.013889
2330.000000,-0.842187,-0.576562,0.043750
2340.000000,-0.843750,-0.578125,0.075000
2350.000000,-0.843750,-0.578125,0.092188
2360.000000,-0.859375,-0.578125,0.109375
2370.000000,-0.890625,-0.562500,0.109375
2380.000000,-0.890625,-0.546875,0.093750
2390.000000,-0.890625,-0.545312,0.093750
2400.000000,-0.888889,-0.531250,0.095486
2410.000000,-0.871875,-0.534375,0.112500
