0.000000,-0.928125,-0.300000,-0.256250
10.000000,-0.944444,-0.267361,-0.272569
20.000000,-0.953125,-0.257812,-0.281250
30.000000,-0.953125,-0.265625,-0.273438
40.000000,-0.970486,-0.248264,-0.256944
50.000000,-0.946875,-0.253125,-0.268750
60.000000,-0.893750,-0.321875,-0.328125
70.000000,-0.854167,-0.348958,-0.421875
80.000000,-0.865625,-0.289062,-0.518750
90.000000,-0.929688,-0.232813,-0.514062
100.000000,-0.989583,-0.255208,-0.414931
110.000000,-0.962500,-0.340625,-0.353125
120.000000,-0.903125,-0.409375,-0.343750
130.000000,-0.862847,-0.435764,-0.302083
140.000000,-0.845313,-0.465625,-0.268750
150.000000,-0.829688,-0.468750,-0.265625
160.000000,-0.843750,-0.421875,-0.281250
170.000000,-0.890625,-0.390625,-0.328125
180.000000,-0.890625,-0.328125,-0.343750
190.000000,-0.921875,-0.296875,-0.312500
200.000000,-0.939063,-0.314063,-0.243750
210.000000,-0.951562,-0.329688,-0.190625
220.000000,-0.934375,-0.351562,-0.225000
230.000000,-0.906250,-0.425347,-0.281250
240.000000,-0.915625,-0.453125,-0.271875
250.000000,-0.950000,-0.440625,-0.243750
260.000000,-0.937500,-0.375000,-0.287500
270.000000,-0.940972,-0.295139,-0.309028
280.000000,-0.948438,-0.229687,-0.301563
290.000000,-0.923438,-0.218750,-0.326562
300.000000,-0.890625,-0.218750,-0.359375
310.000000,-0.895833,-0.223958,-0.354167
320.000000,-0.900000,-0.265625,-0.350000
330.000000,-0.903125,-0.343750,-0.346875
340.000000,-0.928125,-0.409375,-0.309375
350.000000,-0.937500,-0.430556,-0.274306
360.000000,-0.937500,-0.421875,-0.273438
370.000000,-0.921875,-0.406250,-0.281250
380.000000,-0.890625,-0.367188,-0.273438
390.000000,-0.875000,-0.317708,-0.282986
400.000000,-0.931250,-0.250000,-0.278125
410.000000,-0.978125,-0.200000,-0.265625
420.000000,-0.937500,-0.225000,-0.284375
430.000000,-0.885417,-0.281250,-0.276042
440.000000,-0.875000,-0.329688,-0.265625
450.000000,-0.885938,-0.343750,-0.254688
460.000000,-0.890625,-0.376563,-0.250000
